ad_id,latitude,longitude,bairro,cidade,geometry
53122209,-27.11702,-48.6085,Morretes,Itapema,POINT (-48.6085 -27.11702)
24404503,-27.11807,-48.60882,Meia Praia,Itapema,POINT (-48.60882 -27.11807)
46532180,-27.11515,-48.61261,Morretes,Itapema,POINT (-48.61261 -27.11515)
54243243,-27.11691,-48.60904,Morretes,Itapema,POINT (-48.60904 -27.11691)
53091689,-27.12264,-48.61499,Morretes,Itapema,POINT (-48.61499 -27.12264)
31050790,-27.11758,-48.60795,Meia Praia,Itapema,POINT (-48.60795 -27.11758)
42195352,-27.12138,-48.61035,Morretes,Itapema,POINT (-48.61035 -27.12138)
23023313,-27.116337,-48.608612,Morretes,Itapema,POINT (-48.608612 -27.116337)
51785337,-27.11956,-48.61128,Morretes,Itapema,POINT (-48.61128 -27.11956)
53384633,-27.11707,-48.6119,Morretes,Itapema,POINT (-48.6119 -27.11707)
46543982,-27.1173,-48.61158,Morretes,Itapema,POINT (-48.61158 -27.1173)
53626390,-27.11461,-48.60964,Morretes,Itapema,POINT (-48.60964 -27.11461)
48526011,-27.11948,-48.61282,Morretes,Itapema,POINT (-48.61282 -27.11948)
47844337,-27.11654,-48.61076,Morretes,Itapema,POINT (-48.61076 -27.11654)
41270247,-27.12188,-48.60612,Meia Praia,Itapema,POINT (-48.60612 -27.12188)
749236858009962576,-27.11643,-48.60827,Morretes,Itapema,POINT (-48.60827 -27.11643)
31859744,-27.11998,-48.60809,Meia Praia,Itapema,POINT (-48.60809 -27.11998)
645092818132652927,-27.12146,-48.60537,Meia Praia,Itapema,POINT (-48.60537 -27.12146)
733943236967205757,-27.12134,-48.60611,Meia Praia,Itapema,POINT (-48.60611 -27.12134)
46011131,-27.12197,-48.6068,Meia Praia,Itapema,POINT (-48.6068 -27.12197)
762147613029600537,-27.120293199999978,-48.60691115767212,Meia Praia,Itapema,POINT (-48.60691115767212 -27.120293199999978)
686055622187478481,-27.11933,-48.61294,Morretes,Itapema,POINT (-48.61294 -27.11933)
674665840109609741,-27.1188635663906,-48.6117198318243,Morretes,Itapema,POINT (-48.6117198318243 -27.1188635663906)
46258986,-27.11987,-48.60793,Meia Praia,Itapema,POINT (-48.60793 -27.11987)
28429135,-27.12125,-48.60759,Meia Praia,Itapema,POINT (-48.60759 -27.12125)
52298467,-27.12103,-48.6128,Morretes,Itapema,POINT (-48.6128 -27.12103)
31882500,-27.12215,-48.60565,Meia Praia,Itapema,POINT (-48.60565 -27.12215)
49458831,-27.122492,-48.605965,Meia Praia,Itapema,POINT (-48.605965 -27.122492)
557875998550429853,-27.11518,-48.61207,Morretes,Itapema,POINT (-48.61207 -27.11518)
54015036,-27.11729,-48.6114,Morretes,Itapema,POINT (-48.6114 -27.11729)
53181571,-27.1157,-48.6104,Morretes,Itapema,POINT (-48.6104 -27.1157)
757870092862519007,-27.12245,-48.61138,Morretes,Itapema,POINT (-48.61138 -27.12245)
584684030614962169,-27.121758,-48.608173,Meia Praia,Itapema,POINT (-48.608173 -27.121758)
15980108,-27.11931,-48.60673,Meia Praia,Itapema,POINT (-48.60673 -27.11931)
733922746078388877,-27.120848155524,-48.60604763031005,Meia Praia,Itapema,POINT (-48.60604763031005 -27.120848155524)
45171402,-27.11557,-48.61503,Morretes,Itapema,POINT (-48.61503 -27.11557)
719569644077465274,-27.11915,-48.61114,Morretes,Itapema,POINT (-48.61114 -27.11915)
547623614369864701,-27.12077,-48.60832,Meia Praia,Itapema,POINT (-48.60832 -27.12077)
30617740,-27.12086,-48.60717,Meia Praia,Itapema,POINT (-48.60717 -27.12086)
768701465166211176,-27.12157,-48.6077,Meia Praia,Itapema,POINT (-48.6077 -27.12157)
767355959943738219,-27.119697634913283,-48.608881048858166,Meia Praia,Itapema,POINT (-48.608881048858166 -27.119697634913283)
758046833917282632,-27.1219031,-48.61195780000001,Morretes,Itapema,POINT (-48.61195780000001 -27.1219031)
31020529,-27.11986,-48.60823,Meia Praia,Itapema,POINT (-48.60823 -27.11986)
647955005125911664,-27.12133,-48.60548,Meia Praia,Itapema,POINT (-48.60548 -27.12133)
47898532,-27.11972,-48.60974,Morretes,Itapema,POINT (-48.60974 -27.11972)
45749084,-27.11479,-48.61463,Morretes,Itapema,POINT (-48.61463 -27.11479)
53477336,-27.11873,-48.61311,Morretes,Itapema,POINT (-48.61311 -27.11873)
41165390,-27.12028,-48.60932,Morretes,Itapema,POINT (-48.60932 -27.12028)
755114443252986431,-27.121513482612592,-48.60820680856705,Meia Praia,Itapema,POINT (-48.60820680856705 -27.121513482612592)
29074384,-27.12026,-48.61145,Morretes,Itapema,POINT (-48.61145 -27.12026)
54000563,-27.11713,-48.61028,Morretes,Itapema,POINT (-48.61028 -27.11713)
552951849918263899,-27.12231,-48.61277,Morretes,Itapema,POINT (-48.61277 -27.12231)
665058927800286302,-27.1213238,-48.6071393,Meia Praia,Itapema,POINT (-48.6071393 -27.1213238)
36698654,-27.12165,-48.60513,Meia Praia,Itapema,POINT (-48.60513 -27.12165)
678178813466191512,-27.12012,-48.60786,Meia Praia,Itapema,POINT (-48.60786 -27.12012)
761012397702787099,-27.12058765585647,-48.60670764079005,Meia Praia,Itapema,POINT (-48.60670764079005 -27.12058765585647)
676838365540390245,-27.120297,-48.6080199,Meia Praia,Itapema,POINT (-48.6080199 -27.120297)
587518141701638705,-27.115,-48.60785,Morretes,Itapema,POINT (-48.60785 -27.115)
16023360,-27.12102,-48.61285,Morretes,Itapema,POINT (-48.61285 -27.12102)
552912581186899747,-27.119652,-48.608742,Meia Praia,Itapema,POINT (-48.608742 -27.119652)
674451017818535244,-27.12136,-48.6059,Meia Praia,Itapema,POINT (-48.6059 -27.12136)
538401173325675434,-27.12018,-48.60956,Morretes,Itapema,POINT (-48.60956 -27.12018)
38640237,-27.12019,-48.60833,Meia Praia,Itapema,POINT (-48.60833 -27.12019)
30916169,-27.1211,-48.60652,Meia Praia,Itapema,POINT (-48.60652 -27.1211)
30413869,-27.11894,-48.60691,Meia Praia,Itapema,POINT (-48.60691 -27.11894)
53280090,-27.12003,-48.6077,Meia Praia,Itapema,POINT (-48.6077 -27.12003)
48529496,-27.11618,-48.61075,Morretes,Itapema,POINT (-48.61075 -27.11618)
47291547,-27.12027,-48.60622,Meia Praia,Itapema,POINT (-48.60622 -27.12027)
31259423,-27.12225,-48.61456,Morretes,Itapema,POINT (-48.61456 -27.12225)
743445498136720362,-27.12169,-48.60829,Meia Praia,Itapema,POINT (-48.60829 -27.12169)
752852719980331559,-27.12246,-48.60591,Meia Praia,Itapema,POINT (-48.60591 -27.12246)
47387605,-27.11904,-48.60857,Meia Praia,Itapema,POINT (-48.60857 -27.11904)
770864364440292341,-27.11957,-48.60772,Meia Praia,Itapema,POINT (-48.60772 -27.11957)
36452039,-27.12071,-48.60684,Meia Praia,Itapema,POINT (-48.60684 -27.12071)
48027172,-27.12201,-48.60686,Meia Praia,Itapema,POINT (-48.60686 -27.12201)
47173935,-27.122,-48.60546,Meia Praia,Itapema,POINT (-48.60546 -27.122)
739015384619300207,-27.12201,-48.60579,Meia Praia,Itapema,POINT (-48.60579 -27.12201)
30565467,-27.1207,-48.60528,Meia Praia,Itapema,POINT (-48.60528 -27.1207)
47290329,-27.12141,-48.61482,Morretes,Itapema,POINT (-48.61482 -27.12141)
44698040,-27.1192,-48.61468,Morretes,Itapema,POINT (-48.61468 -27.1192)
752994213751607067,-27.12219,-48.6123,Morretes,Itapema,POINT (-48.6123 -27.12219)
39789650,-27.12264,-48.60869,Meia Praia,Itapema,POINT (-48.60869 -27.12264)
608072083416134345,-27.1193,-48.60883,Meia Praia,Itapema,POINT (-48.60883 -27.1193)
53722513,-27.12062,-48.60658,Meia Praia,Itapema,POINT (-48.60658 -27.12062)
38514587,-27.12212,-48.60811,Meia Praia,Itapema,POINT (-48.60811 -27.12212)
43453438,-27.11911,-48.60936,Morretes,Itapema,POINT (-48.60936 -27.11911)
37118794,-27.12283,-48.60486,Meia Praia,Itapema,POINT (-48.60486 -27.12283)
47096976,-27.1202,-48.61013,Morretes,Itapema,POINT (-48.61013 -27.1202)
754382154247731948,-27.12218,-48.60753,Meia Praia,Itapema,POINT (-48.60753 -27.12218)
37804764,-27.11995,-48.6077,Meia Praia,Itapema,POINT (-48.6077 -27.11995)
53599319,-27.12069,-48.60608,Meia Praia,Itapema,POINT (-48.60608 -27.12069)
42307031,-27.11528,-48.60896,Morretes,Itapema,POINT (-48.60896 -27.11528)
19952227,-27.11972,-48.60789,Meia Praia,Itapema,POINT (-48.60789 -27.11972)
53796581,-27.11872,-48.60827,Meia Praia,Itapema,POINT (-48.60827 -27.11872)
10969271,-27.12212,-48.60493,Meia Praia,Itapema,POINT (-48.60493 -27.12212)
678132363441906229,-27.122833,-48.60565219999999,Meia Praia,Itapema,POINT (-48.60565219999999 -27.122833)
53124941,-27.12131,-48.60626,Meia Praia,Itapema,POINT (-48.60626 -27.12131)
16527828,-27.12126,-48.60656,Meia Praia,Itapema,POINT (-48.60656 -27.12126)
22448710,-27.11695,-48.60778,Meia Praia,Itapema,POINT (-48.60778 -27.11695)
559894916966869313,-27.12191,-48.61285,Morretes,Itapema,POINT (-48.61285 -27.12191)
52206073,-27.12183,-48.60683,Meia Praia,Itapema,POINT (-48.60683 -27.12183)
15639459,-27.12147,-48.60483,Meia Praia,Itapema,POINT (-48.60483 -27.12147)
555873744201878598,-27.12256,-48.61398,Morretes,Itapema,POINT (-48.61398 -27.12256)
47442612,-27.11868,-48.60867,Meia Praia,Itapema,POINT (-48.60867 -27.11868)
52350730,-27.12181,-48.60634,Meia Praia,Itapema,POINT (-48.60634 -27.12181)
53600687,-27.12067,-48.60596,Meia Praia,Itapema,POINT (-48.60596 -27.12067)
54247300,-27.12282,-48.60554,Meia Praia,Itapema,POINT (-48.60554 -27.12282)
52417933,-27.1209,-48.60822,Meia Praia,Itapema,POINT (-48.60822 -27.1209)
23443863,-27.12169,-48.60795,Meia Praia,Itapema,POINT (-48.60795 -27.12169)
548260055990413186,-27.12004,-48.60858,Meia Praia,Itapema,POINT (-48.60858 -27.12004)
40728859,-27.12075,-48.60817,Meia Praia,Itapema,POINT (-48.60817 -27.12075)
53402180,-27.12243,-48.60781,Meia Praia,Itapema,POINT (-48.60781 -27.12243)
16716659,-27.12268,-48.60703,Meia Praia,Itapema,POINT (-48.60703 -27.12268)
40228868,-27.12192,-48.60856,Meia Praia,Itapema,POINT (-48.60856 -27.12192)
53631205,-27.12208,-48.608585,Meia Praia,Itapema,POINT (-48.608585 -27.12208)
54074024,-27.12183,-48.60558,Meia Praia,Itapema,POINT (-48.60558 -27.12183)
767121137966424679,-27.12310250103259,-48.6123313754797,Morretes,Itapema,POINT (-48.6123313754797 -27.12310250103259)
20286152,-27.12745,-48.60629,Meia Praia,Itapema,POINT (-48.60629 -27.12745)
36908385,-27.12359,-48.6063,Meia Praia,Itapema,POINT (-48.6063 -27.12359)
52258145,-27.12811,-48.60745,Meia Praia,Itapema,POINT (-48.60745 -27.12811)
770815676936926798,-27.12574202768808,-48.60573783121338,Meia Praia,Itapema,POINT (-48.60573783121338 -27.12574202768808)
756694136313805463,-27.1229953,-48.6073742,Meia Praia,Itapema,POINT (-48.6073742 -27.1229953)
23078040,-27.12485,-48.60471,Meia Praia,Itapema,POINT (-48.60471 -27.12485)
42735835,-27.12386,-48.60626,Meia Praia,Itapema,POINT (-48.60626 -27.12386)
748932197474274370,-27.13032,-48.60497,Meia Praia,Itapema,POINT (-48.60497 -27.13032)
738864581270788250,-27.12461,-48.60753,Meia Praia,Itapema,POINT (-48.60753 -27.12461)
31069380,-27.12689,-48.60708,Meia Praia,Itapema,POINT (-48.60708 -27.12689)
51990592,-27.123768,-48.605423,Meia Praia,Itapema,POINT (-48.605423 -27.123768)
52474050,-27.12652,-48.60601,Meia Praia,Itapema,POINT (-48.60601 -27.12652)
45803876,-27.12397,-48.60881,Meia Praia,Itapema,POINT (-48.60881 -27.12397)
47441628,-27.12771,-48.60588,Meia Praia,Itapema,POINT (-48.60588 -27.12771)
40449599,-27.12394,-48.6073,Meia Praia,Itapema,POINT (-48.6073 -27.12394)
53591732,-27.12405,-48.60602,Meia Praia,Itapema,POINT (-48.60602 -27.12405)
16309188,-27.12316,-48.6058,Meia Praia,Itapema,POINT (-48.6058 -27.12316)
22374889,-27.13146,-48.60699,Meia Praia,Itapema,POINT (-48.60699 -27.13146)
16017693,-27.12461,-48.60795,Meia Praia,Itapema,POINT (-48.60795 -27.12461)
759586614872722965,-27.128166925375844,-48.60537305474281,Meia Praia,Itapema,POINT (-48.60537305474281 -27.128166925375844)
16145633,-27.13042,-48.6087,Meia Praia,Itapema,POINT (-48.6087 -27.13042)
744990667871267205,-27.1316,-48.60493,Meia Praia,Itapema,POINT (-48.60493 -27.1316)
46334353,-27.12334,-48.60531,Meia Praia,Itapema,POINT (-48.60531 -27.12334)
748931423156857848,-27.13076,-48.60512,Meia Praia,Itapema,POINT (-48.60512 -27.13076)
690082923718735718,-27.1231021,-48.6123362,Morretes,Itapema,POINT (-48.6123362 -27.1231021)
734843676958831992,-27.123541456765743,-48.6043343693018,Meia Praia,Itapema,POINT (-48.6043343693018 -27.123541456765743)
769389251553220948,-27.12424,-48.60533,Meia Praia,Itapema,POINT (-48.60533 -27.12424)
39197724,-27.12348,-48.60614,Meia Praia,Itapema,POINT (-48.60614 -27.12348)
38730549,-27.1284,-48.60786,Meia Praia,Itapema,POINT (-48.60786 -27.1284)
41291609,-27.12297,-48.61018,Morretes,Itapema,POINT (-48.61018 -27.12297)
768760624110619199,-27.1260579,-48.60669,Meia Praia,Itapema,POINT (-48.60669 -27.1260579)
27891417,-27.12368,-48.60495,Meia Praia,Itapema,POINT (-48.60495 -27.12368)
51403736,-27.12566,-48.60746,Meia Praia,Itapema,POINT (-48.60746 -27.12566)
746339616465079765,-27.12777,-48.60574,Meia Praia,Itapema,POINT (-48.60574 -27.12777)
764595430991746598,-27.12336,-48.60567,Meia Praia,Itapema,POINT (-48.60567 -27.12336)
38470752,-27.12371,-48.60776,Meia Praia,Itapema,POINT (-48.60776 -27.12371)
755203594181306367,-27.12384900217756,-48.60645461216431,Meia Praia,Itapema,POINT (-48.60645461216431 -27.12384900217756)
52426754,-27.12289,-48.60754,Meia Praia,Itapema,POINT (-48.60754 -27.12289)
760744906334086646,-27.12514,-48.60623,Meia Praia,Itapema,POINT (-48.60623 -27.12514)
761435242184281814,-27.126,-48.60695,Meia Praia,Itapema,POINT (-48.60695 -27.126)
39837626,-27.12549,-48.60609,Meia Praia,Itapema,POINT (-48.60609 -27.12549)
38638326,-27.13142,-48.60489,Meia Praia,Itapema,POINT (-48.60489 -27.13142)
40585153,-27.12598,-48.60788,Meia Praia,Itapema,POINT (-48.60788 -27.12598)
678163579509447368,-27.1287,-48.61328,Morretes,Itapema,POINT (-48.61328 -27.1287)
41686810,-27.12706,-48.60672,Meia Praia,Itapema,POINT (-48.60672 -27.12706)
40112253,-27.12511,-48.60729,Meia Praia,Itapema,POINT (-48.60729 -27.12511)
33653647,-27.12872,-48.60571,Meia Praia,Itapema,POINT (-48.60571 -27.12872)
650592591360054871,-27.12749,-48.60572,Meia Praia,Itapema,POINT (-48.60572 -27.12749)
719616415420652079,-27.12812,-48.60604,Meia Praia,Itapema,POINT (-48.60604 -27.12812)
22400948,-27.12684,-48.61322,Morretes,Itapema,POINT (-48.61322 -27.12684)
50243281,-27.12536,-48.60665,Meia Praia,Itapema,POINT (-48.60665 -27.12536)
53750030,-27.12608,-48.606964,Meia Praia,Itapema,POINT (-48.606964 -27.12608)
53885992,-27.13139,-48.60538,Meia Praia,Itapema,POINT (-48.60538 -27.13139)
53355882,-27.12901,-48.60659,Meia Praia,Itapema,POINT (-48.60659 -27.12901)
594857002569221203,-27.124537,-48.606159,Meia Praia,Itapema,POINT (-48.606159 -27.124537)
53257909,-27.12911,-48.6053,Meia Praia,Itapema,POINT (-48.6053 -27.12911)
53133078,-27.126171,-48.607101,Meia Praia,Itapema,POINT (-48.607101 -27.126171)
52965209,-27.12915,-48.606754,Meia Praia,Itapema,POINT (-48.606754 -27.12915)
53706823,-27.12515,-48.60686,Meia Praia,Itapema,POINT (-48.60686 -27.12515)
51958812,-27.12541,-48.60436,Meia Praia,Itapema,POINT (-48.60436 -27.12541)
34540951,-27.1258,-48.60464,Meia Praia,Itapema,POINT (-48.60464 -27.1258)
549043584001550140,-27.12363,-48.60815,Meia Praia,Itapema,POINT (-48.60815 -27.12363)
30354217,-27.12338,-48.6057,Meia Praia,Itapema,POINT (-48.6057 -27.12338)
765352987934363967,-27.12652,-48.60696,Meia Praia,Itapema,POINT (-48.60696 -27.12652)
20863370,-27.12326,-48.60481,Meia Praia,Itapema,POINT (-48.60481 -27.12326)
52929834,-27.12461,-48.60599,Meia Praia,Itapema,POINT (-48.60599 -27.12461)
39871680,-27.12488,-48.60818,Meia Praia,Itapema,POINT (-48.60818 -27.12488)
38616586,-27.12528,-48.60651,Meia Praia,Itapema,POINT (-48.60651 -27.12528)
53325047,-27.12525,-48.60467,Meia Praia,Itapema,POINT (-48.60467 -27.12525)
21108789,-27.12303,-48.60505,Meia Praia,Itapema,POINT (-48.60505 -27.12303)
560128678283668498,-27.1284,-48.60554,Meia Praia,Itapema,POINT (-48.60554 -27.1284)
21621339,-27.12302,-48.60685,Meia Praia,Itapema,POINT (-48.60685 -27.12302)
36235028,-27.12347,-48.60733,Meia Praia,Itapema,POINT (-48.60733 -27.12347)
770849753679081492,-27.12662519735168,-48.60659185026244,Meia Praia,Itapema,POINT (-48.60659185026244 -27.12662519735168)
769616108652112172,-27.12369,-48.60492,Meia Praia,Itapema,POINT (-48.60492 -27.12369)
734169053874890548,-27.12289,-48.60701,Meia Praia,Itapema,POINT (-48.60701 -27.12289)
45480718,-27.12861,-48.6052,Meia Praia,Itapema,POINT (-48.6052 -27.12861)
46924699,-27.12422,-48.60663,Meia Praia,Itapema,POINT (-48.60663 -27.12422)
771107086495739413,-27.12339,-48.60593,Meia Praia,Itapema,POINT (-48.60593 -27.12339)
35912580,-27.12541,-48.60554,Meia Praia,Itapema,POINT (-48.60554 -27.12541)
48169521,-27.12516,-48.60584,Meia Praia,Itapema,POINT (-48.60584 -27.12516)
40964938,-27.12544,-48.606,Meia Praia,Itapema,POINT (-48.606 -27.12544)
694323946805319275,-27.12454,-48.60798,Meia Praia,Itapema,POINT (-48.60798 -27.12454)
30334519,-27.12886,-48.60838,Meia Praia,Itapema,POINT (-48.60838 -27.12886)
42445638,-27.12877,-48.60517,Meia Praia,Itapema,POINT (-48.60517 -27.12877)
51507847,-27.12661,-48.60526,Meia Praia,Itapema,POINT (-48.60526 -27.12661)
53102384,-27.12292,-48.60823,Meia Praia,Itapema,POINT (-48.60823 -27.12292)
754375397775403281,-27.1245,-48.60824,Meia Praia,Itapema,POINT (-48.60824 -27.1245)
39896394,-27.12375,-48.60549,Meia Praia,Itapema,POINT (-48.60549 -27.12375)
46220279,-27.12301,-48.60604,Meia Praia,Itapema,POINT (-48.60604 -27.12301)
40671123,-27.12475,-48.60676,Meia Praia,Itapema,POINT (-48.60676 -27.12475)
52469454,-27.12354,-48.60522,Meia Praia,Itapema,POINT (-48.60522 -27.12354)
39945171,-27.12627,-48.60619,Meia Praia,Itapema,POINT (-48.60619 -27.12627)
753462768477570402,-27.122965236536565,-48.60601142048836,Meia Praia,Itapema,POINT (-48.60601142048836 -27.122965236536565)
39879303,-27.13142,-48.60489,Meia Praia,Itapema,POINT (-48.60489 -27.13142)
52387636,-27.12327,-48.61154,Morretes,Itapema,POINT (-48.61154 -27.12327)
54237040,-27.125023,-48.605911,Meia Praia,Itapema,POINT (-48.605911 -27.125023)
716715748336955096,-27.12592,-48.60691,Meia Praia,Itapema,POINT (-48.60691 -27.12592)
726145935631635289,-27.12509,-48.6058,Meia Praia,Itapema,POINT (-48.6058 -27.12509)
705798511778920842,-27.12561344258372,-48.60548405449218,Meia Praia,Itapema,POINT (-48.60548405449218 -27.12561344258372)
753432726035802138,-27.12658,-48.60638,Meia Praia,Itapema,POINT (-48.60638 -27.12658)
552771331403575384,-27.13017,-48.60823,Meia Praia,Itapema,POINT (-48.60823 -27.13017)
28465517,-27.13204,-48.60481,Meia Praia,Itapema,POINT (-48.60481 -27.13204)
41132407,-27.12793,-48.60719,Meia Praia,Itapema,POINT (-48.60719 -27.12793)
46678933,-27.12909,-48.60578,Meia Praia,Itapema,POINT (-48.60578 -27.12909)
53043874,-27.123512,-48.607018,Meia Praia,Itapema,POINT (-48.607018 -27.123512)
563536617774957115,-27.12532,-48.60635,Meia Praia,Itapema,POINT (-48.60635 -27.12532)
40895367,-27.12298,-48.61461,Morretes,Itapema,POINT (-48.61461 -27.12298)
569727477825054356,-27.1266,-48.60534,Meia Praia,Itapema,POINT (-48.60534 -27.1266)
689192830515022754,-27.12614709295078,-48.60698606818914,Meia Praia,Itapema,POINT (-48.60698606818914 -27.12614709295078)
762192750283483456,-27.1246,-48.60782,Meia Praia,Itapema,POINT (-48.60782 -27.1246)
45711835,-27.12358,-48.60691,Meia Praia,Itapema,POINT (-48.60691 -27.12358)
40342798,-27.12568,-48.60843,Meia Praia,Itapema,POINT (-48.60843 -27.12568)
52582512,-27.12532,-48.60696,Meia Praia,Itapema,POINT (-48.60696 -27.12532)
31430342,-27.12894,-48.60689,Meia Praia,Itapema,POINT (-48.60689 -27.12894)
41705158,-27.12333,-48.61354,Morretes,Itapema,POINT (-48.61354 -27.12333)
34477306,-27.12365,-48.61039,Morretes,Itapema,POINT (-48.61039 -27.12365)
53603293,-27.1319,-48.60748,Meia Praia,Itapema,POINT (-48.60748 -27.1319)
745632820094188215,-27.12671,-48.60515,Meia Praia,Itapema,POINT (-48.60515 -27.12671)
39202645,-27.12423,-48.60707,Meia Praia,Itapema,POINT (-48.60707 -27.12423)
601592861131264636,-27.127855,-48.605808,Meia Praia,Itapema,POINT (-48.605808 -27.127855)
54111270,-27.12733,-48.60666,Meia Praia,Itapema,POINT (-48.60666 -27.12733)
26996424,-27.12578,-48.60891,Meia Praia,Itapema,POINT (-48.60891 -27.12578)
16177778,-27.12398,-48.6075,Meia Praia,Itapema,POINT (-48.6075 -27.12398)
46004371,-27.12602,-48.60567,Meia Praia,Itapema,POINT (-48.60567 -27.12602)
47505362,-27.1254,-48.6053,Meia Praia,Itapema,POINT (-48.6053 -27.1254)
614614310649261133,-27.12728,-48.60799,Meia Praia,Itapema,POINT (-48.60799 -27.12728)
766818176158740655,-27.127105510954056,-48.60763200370484,Meia Praia,Itapema,POINT (-48.60763200370484 -27.127105510954056)
763760555124711556,-27.12477,-48.60788,Meia Praia,Itapema,POINT (-48.60788 -27.12477)
765220485646135765,-27.1291522,-48.6060723,Meia Praia,Itapema,POINT (-48.6060723 -27.1291522)
746890997734532839,-27.12492,-48.60649,Meia Praia,Itapema,POINT (-48.60649 -27.12492)
39105862,-27.12979,-48.6083,Meia Praia,Itapema,POINT (-48.6083 -27.12979)
21601396,-27.1279,-48.60477,Meia Praia,Itapema,POINT (-48.60477 -27.1279)
715191951548230280,-27.12359498726333,-48.60624868836059,Meia Praia,Itapema,POINT (-48.60624868836059 -27.12359498726333)
31717485,-27.12976,-48.60752,Meia Praia,Itapema,POINT (-48.60752 -27.12976)
53499612,-27.12606,-48.60568,Meia Praia,Itapema,POINT (-48.60568 -27.12606)
53492577,-27.12664,-48.60426,Meia Praia,Itapema,POINT (-48.60426 -27.12664)
53109238,-27.12762,-48.61443,Morretes,Itapema,POINT (-48.61443 -27.12762)
48129047,-27.1307,-48.60942,Meia Praia,Itapema,POINT (-48.60942 -27.1307)
755606045332852687,-27.122945,-48.607125,Meia Praia,Itapema,POINT (-48.607125 -27.122945)
41856056,-27.12338,-48.61333,Morretes,Itapema,POINT (-48.61333 -27.12338)
753076868199108828,-27.12463,-48.60628,Meia Praia,Itapema,POINT (-48.60628 -27.12463)
47133695,-27.12836,-48.60866,Meia Praia,Itapema,POINT (-48.60866 -27.12836)
553405333961155501,-27.12679,-48.60549,Meia Praia,Itapema,POINT (-48.60549 -27.12679)
759487100003663236,-27.12327,-48.60662,Meia Praia,Itapema,POINT (-48.60662 -27.12327)
38432798,-27.1249,-48.60621,Meia Praia,Itapema,POINT (-48.60621 -27.1249)
31607417,-27.12619,-48.60583,Meia Praia,Itapema,POINT (-48.60583 -27.12619)
38452816,-27.13101,-48.60837,Meia Praia,Itapema,POINT (-48.60837 -27.13101)
52370303,-27.12473,-48.60617,Meia Praia,Itapema,POINT (-48.60617 -27.12473)
53195241,-27.12357,-48.60636,Meia Praia,Itapema,POINT (-48.60636 -27.12357)
536767025073932298,-27.13196,-48.61219,Jardim Praiamar,Itapema,POINT (-48.61219 -27.13196)
709463566641870986,-27.12823,-48.60666,Meia Praia,Itapema,POINT (-48.60666 -27.12823)
755813238148585928,-27.1273867,-48.6061808,Meia Praia,Itapema,POINT (-48.6061808 -27.1273867)
46566783,-27.12387,-48.60545,Meia Praia,Itapema,POINT (-48.60545 -27.12387)
46866680,-27.12681,-48.60584,Meia Praia,Itapema,POINT (-48.60584 -27.12681)
53115314,-27.12759,-48.60501,Meia Praia,Itapema,POINT (-48.60501 -27.12759)
762338546343135858,-27.127501802445,-48.60559668391943,Meia Praia,Itapema,POINT (-48.60559668391943 -27.127501802445)
53764148,-27.127432,-48.60445,Meia Praia,Itapema,POINT (-48.60445 -27.127432)
13145799,-27.12972,-48.60748,Meia Praia,Itapema,POINT (-48.60748 -27.12972)
700581475456680268,-27.12554403024044,-48.60510047525168,Meia Praia,Itapema,POINT (-48.60510047525168 -27.12554403024044)
756997201912524343,-27.12381,-48.60653,Meia Praia,Itapema,POINT (-48.60653 -27.12381)
22916493,-27.13145,-48.60435,Meia Praia,Itapema,POINT (-48.60435 -27.13145)
748340562791914142,-27.12501,-48.60438,Meia Praia,Itapema,POINT (-48.60438 -27.12501)
40148852,-27.12326,-48.60605,Meia Praia,Itapema,POINT (-48.60605 -27.12326)
721143022842232721,-27.12292,-48.6084,Meia Praia,Itapema,POINT (-48.6084 -27.12292)
46624568,-27.13196,-48.60585,Meia Praia,Itapema,POINT (-48.60585 -27.13196)
39215658,-27.12555,-48.60656,Meia Praia,Itapema,POINT (-48.60656 -27.12555)
41677540,-27.13012,-48.60628,Meia Praia,Itapema,POINT (-48.60628 -27.13012)
21091876,-27.12366,-48.60626,Meia Praia,Itapema,POINT (-48.60626 -27.12366)
632699540868921708,-27.13154,-48.60542,Meia Praia,Itapema,POINT (-48.60542 -27.13154)
52874992,-27.12754,-48.60502,Meia Praia,Itapema,POINT (-48.60502 -27.12754)
41317188,-27.12767,-48.60484,Meia Praia,Itapema,POINT (-48.60484 -27.12767)
46959681,-27.12553,-48.60844,Meia Praia,Itapema,POINT (-48.60844 -27.12553)
30126704,-27.13236,-48.60547,Meia Praia,Itapema,POINT (-48.60547 -27.13236)
53698305,-27.12354,-48.60637,Meia Praia,Itapema,POINT (-48.60637 -27.12354)
664548804294917336,-27.126,-48.60443,Meia Praia,Itapema,POINT (-48.60443 -27.126)
50395648,-27.13221,-48.60586,Meia Praia,Itapema,POINT (-48.60586 -27.13221)
16426910,-27.12862,-48.60762,Meia Praia,Itapema,POINT (-48.60762 -27.12862)
47754124,-27.13189,-48.60571,Meia Praia,Itapema,POINT (-48.60571 -27.13189)
53954112,-27.1299,-48.60684,Meia Praia,Itapema,POINT (-48.60684 -27.1299)
709218013002491630,-27.12731,-48.60664,Meia Praia,Itapema,POINT (-48.60664 -27.12731)
39668895,-27.12661,-48.60693,Meia Praia,Itapema,POINT (-48.60693 -27.12661)
710148129777546948,-27.1262357,-48.6043975,Meia Praia,Itapema,POINT (-48.6043975 -27.1262357)
