aquisition_date,url,ad_name,ad_description,ad_id,space,house_rules,amenities,safety_features,number_of_bathrooms,number_of_bedrooms,number_of_beds,latitude,longitude,star_rating,additional_house_rules,owner,check_in,check_out,number_of_guests,is_superhost,number_of_reviews,cohosts,cleaning_fee,can_instant_book,owner_id,listing_type,index,localized_star_rating,response_time_shown,response_rate_shown,guest_satisfaction_overall,picture_count,min_nights,ano,mes,dia,house_rules_new,amenities_new,safety_features_new,localized_star_rating_cat,garagem,aquisition_date_max,check
2022-12-05,https://www.airbnb.com.br/rooms/47293900,Apartamento 2 quartos rua frente ao Russi e Russi,"Apartamento Próximo ao Russi Russi, localizado na Meia Praia. Conta com 02 Quartos Climatizados (sendo 01 Suíte), Sacada com Churrasqueira 
e 01 Vaga de Garagem

- Acomoda 6 Pessoas

Conta com: 
02 Quartos, com Ar condicionado.
Sendo 01 Suíte
02 Camas de Casal
01 Cama de Solteiro
Sala 02 Ambientes com TV
Cozinha, Geladeira, Fogão, Micro-ondas
Banheiro Social
Área de Serviço com Máquina de Lavar
Sacada com Churrasqueira
01 Vaga de Garagem

Virada do ano mínimo 7 dias 
47.999157099",47293900,no_description,,"Ar-condicionado,Elevador,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi,Água quente",no_description,2,2,2,-27.12846,-48.60123,0.0,no_description,Pâmela,no_description,Flexível,6,0,0,no_cohost,350.0,False,119032889,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,,"Ar-condicionado,Elevador,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi,Água quente",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/746338647684313347,Quarto Amplo em casa confortável,"Relaxe com toda a família nesta acomodação tranquila... Somos uma família de 3 pessoas, casal e um filho de 6 anos. Temos 2 pets, cães que vivem na área externa da casa. Adoramos receber e somos muito tranquilos. Oferecemos um espaço confortável e agradável para descansar após um delicioso dia de praia ou passeios. Os quartos são individuais, sendo compartilhado o banheiro superior apenas com hóspedes da outra unidade, a cozinha é compartilhada com a família também.",746338647684313347,Quarto grande com 1 cama de casal e um beliche,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Assadeira,Blackout nas cortinas,Cabides,Cobertores e travesseiros extras,Cozinha,Estacionamento incluído,Ferro de passar,Fogão,Forno,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Roupa de cama,Secador de cabelo,TV,Tranca na porta do quarto,Varal para secar roupas,Ventiladores portáteis,Wi-Fi,Água quente",Tranca na porta do quarto,1,1,1,-27.08309,-48.61657,0.0,no_description,Graciele,15:00 - 20:00,12:00,4,0,0,no_cohost,60.0,False,239093257,Quarto inteiro em casa,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Assadeira,Blackout nas cortinas,Cabides,Cobertores e travesseiros extras,Cozinha,Estacionamento incluído,Ferro de passar,Fogão,Forno,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Roupa de cama,Secador de cabelo,TV,Tranca na porta do quarto,Varal para secar roupas,Ventiladores portáteis,Wi-Fi,Água quente",Tranca na porta do quarto,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/53477336,Apartamento de Temporada (perto da praia),"Apartamento para temporada

No 4° Andar
1 Suite e 1 dormitório
para até 7 pessoas

Próximo de SuperMercado e Farmácia!
Próximo ao mar!",53477336,no_description,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Chuveiro externo,Cozinha,Estacionamento incluído,Extintor de incêndio,Louças e talheres,Máquina de Lavar,TV,Wi-Fi",Extintor de incêndio,2,2,2,-27.11873,-48.61311,0.0,no_description,Samuel,Depois das 14:00,10:00,7,0,0,Marilene,150.0,False,433040093,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Chuveiro externo,Cozinha,Estacionamento incluído,Extintor de incêndio,Louças e talheres,Máquina de Lavar,TV,Wi-Fi",Extintor de incêndio,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/29702211,ALUGO SUITE A 50 M DO MAR  EU FICO MORANDO JUNTO.,"Apto perto da praia a 50 metros com vista para o mar da sacada ou da suite. Apto bem localizado com uma suite a disposição com sacada e vista para o mar. Cozinha, lavanderia com maquina de lavar e secar. Sala com SMART TV, NETFIX e escrivaninha disponivel para trabalhar. Banheiro coletivo tbem pode ser usado.",29702211,"Suíte do apto, sala, cozinha, lavanderia, sacadas com vista pro mar. Estou compartilhando a suite","Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Básico,Cabides,Cozinha,Elevador,Estacionamento incluído,Estadias de longa duração são permitidas,Extintor de incêndio,Ferro de passar,Máquina de Lavar,O anfitrião recebe você,Secador de cabelo,Secadora,TV,Wi-Fi,Água quente",Extintor de incêndio,2,1,2,-27.13791,-48.59394,0.0,Cabera ao utilizar o espaço cedido e demais utilizado manter limpo e organizado para o bem estar de todos.,Jorge Roberto,no_description,Flexível,2,0,2,no_cohost,180.0,False,156654379,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não são permitidas festas ou eventos,É permitido fumar","Ar-condicionado,Básico,Cabides,Cozinha,Elevador,Estacionamento incluído,Estadias de longa duração são permitidas,Extintor de incêndio,Ferro de passar,Máquina de Lavar,O anfitrião recebe você,Secador de cabelo,Secadora,TV,Wi-Fi,Água quente",Extintor de incêndio,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/42158045,Quarto Paradise,"Ótimo quarto, com cortinas, abajur e banheiro privado. Uma quadra da praia, a onde se encontra restaurante, supermercado e farmácia perto! Temos também um com uma segurança excelente, com porteiro 24h e câmeras.",42158045,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Não é adequado para bebês (menores de 2 anos),Proibido fumar","Academia,Alarme de monóxido de carbono,Ar-condicionado,Básico,Cabides,Cozinha,Detector de fumaça,Elevador,Estacionamento incluído,Ferro de passar,Fogão,Máquina de Lavar,Secador de cabelo,TV,Tranca na porta do quarto,Wi-Fi","Alarme de monóxido de carbono,Detector de fumaça,Tranca na porta do quarto",1,1,1,-27.09349,-48.61106,3.5,no_description,Andressa,Flexível,Flexível,2,0,6,no_cohost,50.0,False,305137031,Quarto inteiro em apartamento,1.0,3.67,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Não é adequado para bebês (menores de 2 anos),Proibido fumar","Academia,Alarme de monóxido de carbono,Ar-condicionado,Básico,Cabides,Cozinha,Detector de fumaça,Elevador,Estacionamento incluído,Ferro de passar,Fogão,Máquina de Lavar,Secador de cabelo,TV,Tranca na porta do quarto,Wi-Fi","Alarme de monóxido de carbono,Detector de fumaça,Tranca na porta do quarto",medium,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/46119574,Seu verão de frente p/ o mar e com 4 suítes amplas,"A estação mais ensolarada do ano merece ser passada com os pés cheios de areia. Assim, o apto 307 está em frente ao mar e é equipado e decorado para receber você e as pessoas que você gosta. Faça a sua reserva e aproveite a oportunidade de viver essa experiência deliciosa nas melhores acomodações possíveis.",46119574,"•	Totalmente mobiliado, equipado e decorado 
•	4 suítes (2 suítes com cama de casal, sendo 1 com hidromassagem + 2 suítes de solteiro com 2 camas cada)
•	05 banheiros
•	Cozinha com microondas
•	Smart TV 42 polegadas
•	Ar-condicionado tipo split em 2 suítes
•	Sacada gourmet de frente para o mar com churrasqueira 
•	3 vagas de garagem
•	Lavanderia com máquina de lavar roupas","Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Aquecimento Central,Ar-condicionado,Cabides,Cozinha,Entrada privada,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",no_description,6,4,6,-27.10411,-48.61417,0.0,no_description,Evandro Ricardo,Depois das 15:00,Flexível,9,0,0,no_cohost,0.0,False,82821456,Espaço inteiro: condomínio,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Aquecimento Central,Ar-condicionado,Cabides,Cozinha,Entrada privada,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/40224344,Apto para temporada em Meia Praia ed. frente mar,"Apartamento para locação de temporada,  prédio frente mar, apartamento lateral de frente para rua com ampla vista para mar.
- Localizado no centro da Meia Praia,
- Prédio frente mar,
-  Sacada com churrasqueira,
- 1 vaga de garagem privativa.
- Elevador
- Internet WI-FI
- Disponível Natal e Ano Novo no mínimo 10 diárias.",40224344,no_description,Animais de estimação são permitidos,"Ar-condicionado,Cozinha,Elevador,Estacionamento incluído,Extintor de incêndio,Máquina de Lavar,TV,Wi-Fi",Extintor de incêndio,2,3,2,-27.12964,-48.59832,4.5,no_description,Julia,Depois das 14:00,09:00,9,0,3,no_cohost,250.0,False,105230015,Espaço inteiro: apartamento,1.0,4.67,no_description,111%,111,200,0,2022,12,5,Animais de estimação são permitidos,"Ar-condicionado,Cozinha,Elevador,Estacionamento incluído,Extintor de incêndio,Máquina de Lavar,TV,Wi-Fi",Extintor de incêndio,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/38980085,Apt a 150m do mar com 3 suítes e 3 garagens,"Apartamento de praia da família, localizado na quadra do mar e com vista privilegiada.
Tem churrasqueira na sacada, que pode ser fechada com sistema reike. Cozinha com lava-louça, jogo de louça completo, microondas e eletrodomésticos variados.  Suítes com jogos de lencóis, travesseiros e toalhas. Ótima localização, perto de restaurantes e mercados. Ideal para descansar em família ou curtir com amigos. Deixe o carro na garagem e aproveite ao máximo seus dias na praia.",38980085,"3 suítes com ar condicionado, cozinha com máquina de lavar-louça e área de serviço completa com máquina de lavar e secar roupas, além de ferro de passar e secador de cabelo.
Sala de estar ampla com TV e internet wi-fi.","Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Blackout nas cortinas,Básico,Cabides,Cafeteira,Churrasqueira,Cozinha,Elevador,Estacionamento gratuito na rua,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Itens básicos de praia,Lava-louças,Louças e talheres,Microondas,Máquina de Lavar,Pátio ou varanda,Rede/grade de proteção nas janelas,Refrigerador,Roupa de cama,Secador de cabelo,Secadora,TV,Utensílios para churrasco,Vista para o mar,Wi-Fi,Água quente,É permitido deixar as malas",no_description,3,3,3,-27.14055,-48.59169,5.0,no_description,Alexandre,09:00 - 17:00,Flexível,8,0,7,Guilherme,350.0,False,18945210,Espaço inteiro: apartamento,1.0,5.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Blackout nas cortinas,Básico,Cabides,Cafeteira,Churrasqueira,Cozinha,Elevador,Estacionamento gratuito na rua,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Itens básicos de praia,Lava-louças,Louças e talheres,Microondas,Máquina de Lavar,Pátio ou varanda,Rede/grade de proteção nas janelas,Refrigerador,Roupa de cama,Secador de cabelo,Secadora,TV,Utensílios para churrasco,Vista para o mar,Wi-Fi,Água quente,É permitido deixar as malas",,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/763897237534221173,apto 4suítes p/ famílias,"O grupo terá fácil acesso a praia, apenas 90mt.  excelente localização, na região central do Bairro Meia Praia, na quadra-mar.",763897237534221173,"o apto possui 230mt² de área útil, totalmente mobiliado com excelente padrão de acabamento , contento 4 suítes,  churrasqueira com espaço gourmet, e cervejeira.","Não permite animais de estimação,Proibido fumar","Ar-condicionado,Blackout nas cortinas,Churrasqueira,Conexão à Ethernet,Cozinha,Elevador,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Freezer,Frigobar,Itens básicos de cozinha,Kitchenette,Lavanderia nas proximidades,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Refrigerador,Secadora,TV,TV a Cabo,Taças de vinho,Varal para secar roupas,Vista para as águas,Wi-Fi,Água quente",no_description,4,4,4,-27.131,-48.599,0.0,no_description,Amilton,Flexível,Flexível,10,0,0,no_cohost,350.0,False,88508226,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Proibido fumar","Ar-condicionado,Blackout nas cortinas,Churrasqueira,Conexão à Ethernet,Cozinha,Elevador,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Freezer,Frigobar,Itens básicos de cozinha,Kitchenette,Lavanderia nas proximidades,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Refrigerador,Secadora,TV,TV a Cabo,Taças de vinho,Varal para secar roupas,Vista para as águas,Wi-Fi,Água quente",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/762281119140381406,Apto Família em Itapema/SC,"Venha curtir suas férias de Verão nesse duplex proxímo do tudo em Itapema/SC, com 03 Quartos sendo uma Suíte,  ampla área de convivencia, com uma vaga de garagem. Localizado em uma rua tranquila. Contando com WiFi e tv para sua comodidade.",762281119140381406,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Chuveiro externo,Cozinha,Espaço de trabalho exclusivo,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi,Área de jantar externa",no_description,2,3,2,-27.08864,-48.61688,0.0,no_description,Jonathan,Depois das 15:00,09:00,9,0,0,no_cohost,300.0,False,488113762,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Chuveiro externo,Cozinha,Espaço de trabalho exclusivo,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi,Área de jantar externa",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/747114691595591344,Apartamento frente mar,"Apartamento contém :
* 3 Dormitórios sendo 1 Suíte
* 1 vaga de garagem
* Wi-fi
* TV com vários canais  (esporte,novela e etc)
* Ar - condicionado nos 3 quartos

* pedimos sempre que traguem Roupa de cama,Travesseiro,Lençol e etc.",747114691595591344,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Estadias de longa duração são permitidas,Extintor de incêndio,Máquina de Lavar,Pátio ou varanda,TV,Wi-Fi,Água quente",Extintor de incêndio,2,3,2,-27.112,-48.611,0.0,"Silêncio após as 22h00”.
",Thiago,Depois das 14:00,10:00,7,0,0,no_cohost,300.0,False,485344872,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Estadias de longa duração são permitidas,Extintor de incêndio,Máquina de Lavar,Pátio ou varanda,TV,Wi-Fi,Água quente",Extintor de incêndio,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/690082923718735718,"Apartamento encantador, com vista mar,100m do mar.","Apartamento  novo, bem mobiliado, de 02 quartos sendo 01 suíte, bem arejado, próximo de padarias, mercado ao lado da HAWAN .

ESPAÇO
Uma vaga de garagem, sacada fechada e com churrasqueira, Wi-Fi disponível, ar condicionado nos quartos. Cervejeira e todos acessórios para churrasco. 

OUTRAS OBSERVAÇÕES : 
Cozinha equipada com Eletrodomesticos , lavanderia com máquina de lavar, ventiladores , estufa. Todos os utensílios necessários para uma ótima estadia . 
Roupas de cama,toalhas ,super completo.",690082923718735718,no_description,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Detector de fumaça,Estacionamento incluído,Extintor de incêndio,Máquina de Lavar,TV,Wi-Fi","Detector de fumaça,Extintor de incêndio",2,2,2,-27.123,-48.612,0.0,no_description,Camila,no_description,Flexível,5,0,0,no_cohost,100.0,False,455969725,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Detector de fumaça,Estacionamento incluído,Extintor de incêndio,Máquina de Lavar,TV,Wi-Fi","Detector de fumaça,Extintor de incêndio",no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/708045427082372124,Frente Mar em Itapema,"Apartamento frente Mar em Itapema, 
Conta com 1 suíte com cama de casal, mais 1 quarto com uma cama de casal e cama de solteiro embutida.
2 banheiros ( 1 suíte e 1 Social ) 
Churrascaria a carvão 
Máquina de lavar
Máquina de secar 
1 vaga de garagem 
T3 ar condicionado (quartos e sala)
3 tvs ( sala e quartos)
Internet Wi-Fi 
Prédio com elevador ( apto 4 andar ) 
Sacada com rede de proteção, fechado com blindex 
Chuveiros a gás 
Cadeiras de praia e quarta-sol
Não aceita Pet
Proibido fumar no ap",708045427082372124,no_description,Não permite animais de estimação,"Ar-condicionado,Assadeira,Blackout nas cortinas,Básico,Cabides,Cafeteira,Churrasqueira,Cobertores e travesseiros extras,Conexão à Ethernet,Cozinha,Elevador,Estacionamento incluído,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Produtos de limpeza,Rede/grade de proteção nas janelas,Refrigerador,Roupa de cama,Secador de cabelo,Secadora,TV,Taças de vinho,Utensílios para churrasco,Varal para secar roupas,Vista para as águas,Vista para o mar,Wi-Fi,Água quente",no_description,2,2,2,-27.094,-48.612,0.0,no_description,Irineu,no_description,Flexível,5,0,0,no_cohost,0.0,False,233212126,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,Não permite animais de estimação,"Ar-condicionado,Assadeira,Blackout nas cortinas,Básico,Cabides,Cafeteira,Churrasqueira,Cobertores e travesseiros extras,Conexão à Ethernet,Cozinha,Elevador,Estacionamento incluído,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Produtos de limpeza,Rede/grade de proteção nas janelas,Refrigerador,Roupa de cama,Secador de cabelo,Secadora,TV,Taças de vinho,Utensílios para churrasco,Varal para secar roupas,Vista para as águas,Vista para o mar,Wi-Fi,Água quente",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/557867403241922176,"201- Ap no centro de Itapema, uma quadra da praia","Apartamento a uma quadra da praia, muito bem localizado, próxima a mercados, farmácia, tudo pode ser feito a pé. Está totalmente equipado, tem ar condicionado nos quartos, internet, tudo para melhor acomodar você e a sua família!",557867403241922176,no_description,,"Ar-condicionado,Churrasqueira,Teclado numérico",no_description,1,2,1,-27.09494,-48.6164,0.0,no_description,Ivonete Aparecida,Depois das 15:00,10:00,6,0,2,no_cohost,200.0,False,441209799,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,,"Ar-condicionado,Churrasqueira,Teclado numérico",,no_rating,nao,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/41746198,Aluga-se apartamento em Meia Praia - quadra do mar,"Apartamento localizado na quadra do mar!
Perto de supermercados, farmácias, restaurantes e shoppings.
Apartamento possui wifi e Netiflix.",41746198,no_description,"Não permite animais de estimação,É permitido fumar","Ar-condicionado,Blackout nas cortinas,Cabides,Churrasqueira,Cobertores e travesseiros extras,Cozinha,Entrada privada,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pratos e talheres para crianças,Pátio ou varanda,Refrigerador,Secador de cabelo,TV,Tranca na porta do quarto,Utensílios para churrasco,Varal para secar roupas,Ventilador de teto,Wi-Fi,Água quente,Área de jantar externa","Extintor de incêndio,Tranca na porta do quarto",1,2,1,-27.13955,-48.59443,5.0,Quando sair deixar o apartamento limpo,Jane,Depois das 10:00,10:00,2,0,4,no_cohost,250.0,False,329705343,Quarto inteiro em apartamento,1.0,5.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,É permitido fumar","Ar-condicionado,Blackout nas cortinas,Cabides,Churrasqueira,Cobertores e travesseiros extras,Cozinha,Entrada privada,Estacionamento incluído,Extintor de incêndio,Ferro de passar,Fogão,Forno,Freezer,Itens básicos de cozinha,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pratos e talheres para crianças,Pátio ou varanda,Refrigerador,Secador de cabelo,TV,Tranca na porta do quarto,Utensílios para churrasco,Varal para secar roupas,Ventilador de teto,Wi-Fi,Água quente,Área de jantar externa","Extintor de incêndio,Tranca na porta do quarto",very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/52305543,Temporada com linda vista mar,"Apartamento com muito conforto, bem localizado e super perto da praia.",52305543,no_description,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Churrasqueira,Funcionários do edifício",no_description,4,4,4,-27.12302,-48.60678,0.0,Silêncio  após 22:00.,Caroline,15:00 - 18:00,10:00,10,0,0,no_cohost,400.0,False,397869265,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Não são permitidas festas ou eventos,Proibido fumar","Churrasqueira,Funcionários do edifício",,no_rating,nao,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/762939080716010996,Apartamento 03 dormitórios,Amplo apartamento com 03 dormitórios sendo 01 suíte localizado na Meia Praia - Itapema. Próximo de comércios locais á 400m do mar.,762939080716010996,no_description,"Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",no_description,2,3,2,-27.13104,-48.60384,0.0,no_description,Any,14:00 - 19:00,10:00,6,0,0,Roberta,250.0,False,446470196,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Não são permitidas festas ou eventos,Proibido fumar","Ar-condicionado,Churrasqueira,Cozinha,Estacionamento incluído,Máquina de Lavar,TV,Wi-Fi",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/16716659,APARTAMENTO AMPLO MEIA PRAIA - VISTA MAR COM WI-FI,"Apartamento
Nº. de dormitórios - 3 (Sendo 1 suíte) 
01 vaga de Garagem
Mobiliado
Proximidade do Mar - 100 metros
Ótima Localização,Próximo de supermercados, bares e restaurantes",16716659,espaço amplo com sacada e churrasqueira,"Animais de estimação são permitidos,É permitido fumar","Ar-condicionado,Básico,Cabides,Cozinha,Elevador,Estacionamento incluído,Itens básicos de cozinha,TV,Xampu",no_description,2,3,2,-27.12268,-48.60703,0.0,no_description,Felipe,15:00 - 20:00,Flexível,6,0,1,no_cohost,0.0,False,86761508,Espaço inteiro: apartamento,1.0,0.0,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,É permitido fumar","Ar-condicionado,Básico,Cabides,Cozinha,Elevador,Estacionamento incluído,Itens básicos de cozinha,TV,Xampu",,no_rating,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/46511413,APTO a 30 M do Mar em MEIA PRAIA!,"Apto a 30 metros do mar de Meia Praia, próximo aos melhores bares, restaurantes e shoppings! Duas vagas de garagem! Rua 313B!",46511413,"Apto Familiar, toda mobília e utensílios novos!","Não permite animais de estimação,Proibido fumar","Ar-condicionado,Assadeira,Cabides,Chaleira de água quente,Churrasqueira,Chuveiro externo,Cozinha,Detector de fumaça,Elevador,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Freezer,Frigobar,Itens básicos de cozinha,Lavanderia nas proximidades,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,O anfitrião recebe você,Refrigerador,TV,Utensílios para churrasco,Varal para secar roupas,Ventiladores portáteis,Wi-Fi,Água quente",Detector de fumaça,2,3,2,-27.14139,-48.59,5.0,no_description,Fabiane,no_description,Flexível,6,0,9,no_cohost,250.0,False,376186882,Espaço inteiro: apartamento,1.0,5.0,no_description,111%,111,200,0,2022,12,5,"Não permite animais de estimação,Proibido fumar","Ar-condicionado,Assadeira,Cabides,Chaleira de água quente,Churrasqueira,Chuveiro externo,Cozinha,Detector de fumaça,Elevador,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Freezer,Frigobar,Itens básicos de cozinha,Lavanderia nas proximidades,Local para guardar as roupas,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,O anfitrião recebe você,Refrigerador,TV,Utensílios para churrasco,Varal para secar roupas,Ventiladores portáteis,Wi-Fi,Água quente",Detector de fumaça,very_high,sim,2022-12-05,True
2022-12-05,https://www.airbnb.com.br/rooms/42807186,CASA NA PRAIA ITAPEMA SC UM LUGAR P/VC CURTIR desc,"Rua super tranquila, fácil acesso,bem seguro, localização que fica próximo as saídas para Floripa, Balneário Camboriú,bombas, bombinhas, Inter praias,e bem perto para ir no parque do Beto carreiro são 60 km,tem o bondinho pra passear, tirolesas pra se divertir,passeios de barco passeio de jetski,um lugar tranquilo para vc tambem que quer descansar",42807186,"Tem tudo próximo
Padaria, açougue, farmácia, barzinhos, supermercado,","Animais de estimação são permitidos,É permitido fumar","Ar-condicionado,Básico,Cabides,Cadeira alta,Cafeteira,Casa térrea,Chaleira de água quente,Churrasqueira,Cobertores e travesseiros extras,Conexão à Ethernet,Cozinha,Estacionamento gratuito na rua,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pátio ou varanda,Quintal,Refrigerador,Roupa de cama,Secador de cabelo,TV,Utensílios para churrasco,Varal para secar roupas,Vista para o mar,Wi-Fi,Água quente",no_description,3,3,3,-27.13881,-48.59946,5.0,"se vc vem com seu animal de estimação 
este deverá, cuidar pra não fazer necessidades dentro da casa ,se fizer no pátio da casa favor sempre limpar  pois oanimal é seu",Neide,Depois das 14:00,10:00,9,1,27,no_cohost,350.0,False,326692828,Espaço inteiro: casa,1.0,4.96,no_description,111%,111,200,0,2022,12,5,"Animais de estimação são permitidos,É permitido fumar","Ar-condicionado,Básico,Cabides,Cadeira alta,Cafeteira,Casa térrea,Chaleira de água quente,Churrasqueira,Cobertores e travesseiros extras,Conexão à Ethernet,Cozinha,Estacionamento gratuito na rua,Estacionamento incluído,Estadias de longa duração são permitidas,Ferro de passar,Fogão,Forno,Itens básicos de cozinha,Louças e talheres,Mesa de jantar,Microondas,Máquina de Lavar,Pátio ou varanda,Quintal,Refrigerador,Roupa de cama,Secador de cabelo,TV,Utensílios para churrasco,Varal para secar roupas,Vista para o mar,Wi-Fi,Água quente",,very_high,sim,2022-12-05,True
