ad_id,latitude,longitude,bairro,cidade
18506998,-27.09795,-48.61319,Centro,Itapema
48243472,-27.09552,-48.61476,Centro,Itapema
53314692,-27.09668,-48.61402,Centro,Itapema
52619006,-27.09687,-48.61349,Centro,Itapema
755596270451710361,-27.09722,-48.61487,Centro,Itapema
766463519419413290,-27.09513,-48.6122,Centro,Itapema
604521043281534642,-27.097461700439453,-48.61371612548828,Centro,Itapema
745647166195033323,-27.09918,-48.61378,Centro,Itapema
740738653501837046,-27.10087,-48.61365,Centro,Itapema
31284638,-27.09808,-48.61508,Centro,Itapema
747045538568804413,-27.09507,-48.61365,Centro,Itapema
53558707,-27.09605,-48.61482,Centro,Itapema
22315910,-27.10358,-48.61412,Centro,Itapema
52536443,-27.09759,-48.61329,Centro,Itapema
10939638,-27.10131,-48.61452,Centro,Itapema
52172003,-27.09852,-48.6142,Centro,Itapema
21734892,-27.09705,-48.61401,Centro,Itapema
46990438,-27.09556,-48.61421,Centro,Itapema
47111832,-27.09531,-48.61398,Centro,Itapema
753566944813003124,-27.101358,-48.6143604,Centro,Itapema
755641922358414846,-27.09631,-48.61498,Centro,Itapema
707087342579493959,-27.10173910658667,-48.61434370279312,Centro,Itapema
20564012,-27.10207,-48.61523,Centro,Itapema
35251479,-27.10012,-48.61354,Centro,Itapema
593657806161786122,-27.09495,-48.61416,Centro,Itapema
22337474,-27.10203,-48.61412,Centro,Itapema
38210188,-27.09702,-48.61519,Centro,Itapema
53474066,-27.10185,-48.61511,Centro,Itapema
30855028,-27.10211,-48.61466,Centro,Itapema
771111761043546355,-27.09629,-48.61395,Centro,Itapema
41043065,-27.09818,-48.61494,Centro,Itapema
750549738133267552,-27.09808,-48.6132,Centro,Itapema
708045427082372124,-27.09438414846131,-48.61220397055149,Centro,Itapema
757886769041138098,-27.09438,-48.61344,Centro,Itapema
21608050,-27.10237,-48.61513,Centro,Itapema
48941838,-27.09463,-48.61205,Centro,Itapema
31560419,-27.09713,-48.61486,Centro,Itapema
47052262,-27.09841,-48.61409,Centro,Itapema
762341762809211072,-27.10154,-48.61487,Centro,Itapema
44403682,-27.09622,-48.61449,Centro,Itapema
23041328,-27.10263,-48.61507,Centro,Itapema
576585323375697623,-27.0948,-48.61529,Centro,Itapema
12490354,-27.10159,-48.61487,Centro,Itapema
22014712,-27.09811,-48.61507,Centro,Itapema
761012802307670121,-27.09732,-48.61434,Centro,Itapema
32087372,-27.10062,-48.61493,Centro,Itapema
30772699,-27.09864,-48.61464,Centro,Itapema
43601494,-27.09906,-48.61504,Centro,Itapema
53402694,-27.10047,-48.61443,Centro,Itapema
47402735,-27.09736,-48.61393,Centro,Itapema
27338096,-27.09855,-48.61524,Centro,Itapema
559902123122561436,-27.09533,-48.61508,Centro,Itapema
762142382759412039,-27.1003841,-48.61496710000001,Centro,Itapema
51623204,-27.1014,-48.61475,Centro,Itapema
41003097,-27.10018,-48.61406,Centro,Itapema
53320899,-27.09679,-48.61487,Centro,Itapema
53190433,-27.09616,-48.61241,Centro,Itapema
30711160,-27.09585,-48.61395,Centro,Itapema
11044577,-27.10055,-48.6141,Centro,Itapema
33497482,-27.09673,-48.61507,Centro,Itapema
43754654,-27.09641,-48.61466,Centro,Itapema
53587609,-27.09856,-48.61316,Centro,Itapema
720152193247985251,-27.10003,-48.61396,Centro,Itapema
47110244,-27.1001,-48.61453,Centro,Itapema
16192299,-27.10012,-48.61441,Centro,Itapema
30108884,-27.0953,-48.61307,Centro,Itapema
546588792290672978,-27.09581,-48.61404,Centro,Itapema
27504754,-27.10164,-48.61496,Centro,Itapema
42826973,-27.10014,-48.61389,Centro,Itapema
32766950,-27.09755,-48.6148,Centro,Itapema
34600371,-27.10238,-48.61498,Centro,Itapema
27704027,-27.09812,-48.61484,Centro,Itapema
527368588316891258,-27.10101,-48.61516,Centro,Itapema
32965564,-27.10125,-48.61449,Centro,Itapema
610135822891897993,-27.102,-48.61376,Centro,Itapema
27852364,-27.10028,-48.6136,Centro,Itapema
29649494,-27.10156,-48.61481,Centro,Itapema
46599487,-27.09918,-48.61311,Centro,Itapema
761359370805598508,-27.10121,-48.61488,Centro,Itapema
755690841665214982,-27.10261,-48.6129,Centro,Itapema
29844589,-27.10237,-48.61521,Centro,Itapema
558444710150656498,-27.09939,-48.6145,Centro,Itapema
46598066,-27.09461,-48.61287,Centro,Itapema
725865705556694521,-27.0989,-48.61406,Centro,Itapema
40158005,-27.09426,-48.61233,Centro,Itapema
27867004,-27.100616,-48.614845,Centro,Itapema
597660388294875713,-27.10175,-48.61275,Centro,Itapema
54078098,-27.102,-48.61457,Centro,Itapema
54378339,-27.09938,-48.61441,Centro,Itapema
17004598,-27.10047,-48.61466,Centro,Itapema
537827378871242681,-27.09501,-48.61481,Centro,Itapema
717202888145823124,-27.09485,-48.61281,Centro,Itapema
28223018,-27.09677,-48.61532,Centro,Itapema
29484679,-27.09899,-48.61443,Centro,Itapema
726017872029452104,-27.09614,-48.6135,Centro,Itapema
36557903,-27.09649,-48.61487,Centro,Itapema
35985758,-27.09893,-48.61447,Centro,Itapema
45899764,-27.1017,-48.61467,Centro,Itapema
41586617,-27.10045,-48.61519,Centro,Itapema
28960506,-27.09789,-48.6149,Centro,Itapema
39989789,-27.09551,-48.61532,Centro,Itapema
53273749,-27.10257,-48.61409,Centro,Itapema
27582707,-27.09558,-48.61362,Centro,Itapema
46414639,-27.10327,-48.61278,Centro,Itapema
44699323,-27.09919,-48.61413,Centro,Itapema
673864548944219599,-27.0990606,-48.6146317,Centro,Itapema
46415101,-27.10375,-48.61265,Centro,Itapema
22531967,-27.09431,-48.61436,Centro,Itapema
53628572,-27.09859,-48.61383,Centro,Itapema
54127075,-27.09938,-48.61518,Centro,Itapema
707126351201016311,-27.1029927,-48.6136269,Centro,Itapema
704308719709301519,-27.0966,-48.61479,Centro,Itapema
41426085,-27.09805,-48.61339,Centro,Itapema
46414876,-27.10248,-48.61406,Centro,Itapema
558719049557411759,-27.09596,-48.61326,Centro,Itapema
16566726,-27.09814,-48.61409,Centro,Itapema
41350901,-27.09997,-48.6148,Centro,Itapema
40838666,-27.10005,-48.61403,Centro,Itapema
45910353,-27.10341,-48.61327,Centro,Itapema
50262847,-27.11612,-48.61064,Morretes,Itapema
53915734,-27.11812,-48.61205,Morretes,Itapema
15549803,-27.11511,-48.60905,Morretes,Itapema
755732166904907454,-27.11466,-48.61218,Tabuleiro dos Oliveiras,Itapema
748498249873849852,-27.116937100997525,-48.61227207301636,Morretes,Itapema
36032020,-27.11728,-48.60799,Meia Praia,Itapema
41321561,-27.11819839477539,-48.61106491088867,Morretes,Itapema
41888100,-27.12249,-48.60644,Meia Praia,Itapema
29259545,-27.11772,-48.60825,Meia Praia,Itapema
32609979,-27.11586,-48.60976,Morretes,Itapema
22452333,-27.12038,-48.60771,Meia Praia,Itapema
604252467686730216,-27.11883,-48.60799,Meia Praia,Itapema
47904218,-27.11703,-48.61121,Morretes,Itapema
46936020,-27.11934,-48.61096,Morretes,Itapema
699234968695487659,-27.11818675416846,-48.61262172460556,Morretes,Itapema
52883365,-27.115377711860027,-48.61097048968077,Morretes,Itapema
667497066181493943,-27.1199632,-48.6079369,Meia Praia,Itapema
52627650,-27.12255,-48.61246,Morretes,Itapema
30889664,-27.1193,-48.60856,Meia Praia,Itapema
36136004,-27.1196,-48.60912,Meia Praia,Itapema
681139047695558927,-27.11912617928581,-48.61199576407671,Morretes,Itapema
46351569,-27.11963,-48.60866,Meia Praia,Itapema
41664387,-27.12179,-48.60665,Meia Praia,Itapema
41702158,-27.11758,-48.60828,Meia Praia,Itapema
36134162,-27.12207,-48.60508,Meia Praia,Itapema
52266549,-27.1147,-48.60836,Morretes,Itapema
675242237586865339,-27.11789012655284,-48.61038040369749,Morretes,Itapema
48220549,-27.12084,-48.60685,Meia Praia,Itapema
53885902,-27.11626,-48.612,Morretes,Itapema
39507664,-27.11694,-48.60929,Morretes,Itapema
10266012,-27.12133,-48.6129,Morretes,Itapema
769009482417170004,-27.1159606,-48.6091249,Morretes,Itapema
38899673,-27.11734,-48.61156,Morretes,Itapema
42832318,-27.11691,-48.61393,Morretes,Itapema
734707774394612996,-27.11699,-48.60829,Morretes,Itapema
716052942421498618,-27.11724,-48.6116,Morretes,Itapema
765288498172786471,-27.1156,-48.61212,Morretes,Itapema
46036384,-27.12002,-48.60895,Meia Praia,Itapema
22421421,-27.11609,-48.61405,Morretes,Itapema
761558236277756250,-27.1206161,-48.6081678,Meia Praia,Itapema
551639377566480967,-27.11812,-48.60971,Morretes,Itapema
580589381711973141,-27.12061,-48.60943,Morretes,Itapema
586747349609261728,-27.121471405029297,-48.60701370239258,Meia Praia,Itapema
707877403177542442,-27.11941,-48.61008,Morretes,Itapema
687757820659405525,-27.117943251611788,-48.61035391688347,Morretes,Itapema
40777247,-27.12051,-48.61049,Morretes,Itapema
25918412,-27.12254,-48.60642,Meia Praia,Itapema
53778044,-27.11869,-48.60899,Meia Praia,Itapema
41109678,-27.11608,-48.61252,Morretes,Itapema
31016422,-27.11823,-48.61192,Morretes,Itapema
16792099,-27.11601,-48.61399,Morretes,Itapema
24755374,-27.12106,-48.60785,Meia Praia,Itapema
731853350375474350,-27.11887908496562,-48.613638281822205,Morretes,Itapema
22421606,-27.11709,-48.61456,Morretes,Itapema
53772254,-27.11962,-48.61125,Morretes,Itapema
42788291,-27.1196,-48.60703,Meia Praia,Itapema
768032727158094436,-27.117472337655315,-48.60692050290222,Meia Praia,Itapema
44322713,-27.12157,-48.60683,Meia Praia,Itapema
621626596784793972,-27.12109,-48.60821,Meia Praia,Itapema
31141252,-27.12152,-48.60787,Meia Praia,Itapema
16661542,-27.11606,-48.61407,Morretes,Itapema
679554534263885036,-27.120503250739716,-48.61275930527953,Morretes,Itapema
39316910,-27.1205,-48.60465,Meia Praia,Itapema
8838629,-27.11535,-48.60848,Morretes,Itapema
743290246112415428,-27.11925,-48.60825,Meia Praia,Itapema
21025393,-27.11638,-48.609,Morretes,Itapema
30491733,-27.11679,-48.60844,Morretes,Itapema
593582944300707685,-27.115957,-48.609123,Morretes,Itapema
47819780,-27.11719,-48.61183,Morretes,Itapema
760091257269532543,-27.1148761,-48.6123738,Morretes,Itapema
747562590463530062,-27.11882,-48.60944,Morretes,Itapema
30122734,-27.11707,-48.61318,Morretes,Itapema
40969000,-27.1149,-48.60979,Morretes,Itapema
765293444504624512,-27.1186879,-48.6127165,Morretes,Itapema
31116044,-27.11572,-48.61355,Morretes,Itapema
30560948,-27.12092,-48.60609,Meia Praia,Itapema
52348108,-27.12145,-48.60631,Meia Praia,Itapema
53151612,-27.119884,-48.607765,Meia Praia,Itapema
718952546551607269,-27.1172278,-48.6119926,Morretes,Itapema
41859251,-27.11926,-48.60974,Morretes,Itapema
53674909,-27.12051,-48.61466,Morretes,Itapema
40576710,-27.11945,-48.6082,Meia Praia,Itapema
39950678,-27.12022,-48.61236,Morretes,Itapema
46371374,-27.12273,-48.60739,Meia Praia,Itapema
38548630,-27.11461,-48.60837,Morretes,Itapema
53122209,-27.11702,-48.6085,Morretes,Itapema
24404503,-27.11807,-48.60882,Meia Praia,Itapema
46532180,-27.11515,-48.61261,Morretes,Itapema
54243243,-27.11691,-48.60904,Morretes,Itapema
53091689,-27.12264,-48.61499,Morretes,Itapema
31050790,-27.11758,-48.60795,Meia Praia,Itapema
42195352,-27.12138,-48.61035,Morretes,Itapema
23023313,-27.116337,-48.608612,Morretes,Itapema
51785337,-27.11956,-48.61128,Morretes,Itapema
53384633,-27.11707,-48.6119,Morretes,Itapema
46543982,-27.1173,-48.61158,Morretes,Itapema
53626390,-27.11461,-48.60964,Morretes,Itapema
48526011,-27.11948,-48.61282,Morretes,Itapema
47844337,-27.11654,-48.61076,Morretes,Itapema
41270247,-27.12188,-48.60612,Meia Praia,Itapema
749236858009962576,-27.11643,-48.60827,Morretes,Itapema
31859744,-27.11998,-48.60809,Meia Praia,Itapema
645092818132652927,-27.12146,-48.60537,Meia Praia,Itapema
733943236967205757,-27.12134,-48.60611,Meia Praia,Itapema
46011131,-27.12197,-48.6068,Meia Praia,Itapema
762147613029600537,-27.120293199999978,-48.60691115767212,Meia Praia,Itapema
686055622187478481,-27.11933,-48.61294,Morretes,Itapema
674665840109609741,-27.118863566390598,-48.6117198318243,Morretes,Itapema
46258986,-27.11987,-48.60793,Meia Praia,Itapema
28429135,-27.12125,-48.60759,Meia Praia,Itapema
52298467,-27.12103,-48.6128,Morretes,Itapema
31882500,-27.12215,-48.60565,Meia Praia,Itapema
49458831,-27.122492,-48.605965,Meia Praia,Itapema
557875998550429853,-27.11518,-48.61207,Morretes,Itapema
54015036,-27.11729,-48.6114,Morretes,Itapema
53181571,-27.1157,-48.6104,Morretes,Itapema
757870092862519007,-27.12245,-48.61138,Morretes,Itapema
584684030614962169,-27.121758,-48.608173,Meia Praia,Itapema
15980108,-27.11931,-48.60673,Meia Praia,Itapema
733922746078388877,-27.120848155524,-48.60604763031005,Meia Praia,Itapema
45171402,-27.11557,-48.61503,Morretes,Itapema
719569644077465274,-27.11915,-48.61114,Morretes,Itapema
547623614369864701,-27.12077,-48.60832,Meia Praia,Itapema
30617740,-27.12086,-48.60717,Meia Praia,Itapema
768701465166211176,-27.12157,-48.6077,Meia Praia,Itapema
767355959943738219,-27.119697634913283,-48.608881048858166,Meia Praia,Itapema
758046833917282632,-27.1219031,-48.61195780000001,Morretes,Itapema
31020529,-27.11986,-48.60823,Meia Praia,Itapema
647955005125911664,-27.12133,-48.60548,Meia Praia,Itapema
47898532,-27.11972,-48.60974,Morretes,Itapema
45749084,-27.11479,-48.61463,Morretes,Itapema
53477336,-27.11873,-48.61311,Morretes,Itapema
41165390,-27.12028,-48.60932,Morretes,Itapema
755114443252986431,-27.121513482612592,-48.60820680856705,Meia Praia,Itapema
29074384,-27.12026,-48.61145,Morretes,Itapema
54000563,-27.11713,-48.61028,Morretes,Itapema
552951849918263899,-27.12231,-48.61277,Morretes,Itapema
665058927800286302,-27.1213238,-48.6071393,Meia Praia,Itapema
36698654,-27.12165,-48.60513,Meia Praia,Itapema
678178813466191512,-27.12012,-48.60786,Meia Praia,Itapema
761012397702787099,-27.12058765585647,-48.60670764079005,Meia Praia,Itapema
676838365540390245,-27.120297,-48.6080199,Meia Praia,Itapema
587518141701638705,-27.115,-48.60785,Morretes,Itapema
16023360,-27.12102,-48.61285,Morretes,Itapema
552912581186899747,-27.119652,-48.608742,Meia Praia,Itapema
674451017818535244,-27.12136,-48.6059,Meia Praia,Itapema
538401173325675434,-27.12018,-48.60956,Morretes,Itapema
38640237,-27.12019,-48.60833,Meia Praia,Itapema
30916169,-27.1211,-48.60652,Meia Praia,Itapema
30413869,-27.11894,-48.60691,Meia Praia,Itapema
53280090,-27.12003,-48.6077,Meia Praia,Itapema
48529496,-27.11618,-48.61075,Morretes,Itapema
47291547,-27.12027,-48.60622,Meia Praia,Itapema
31259423,-27.12225,-48.61456,Morretes,Itapema
743445498136720362,-27.12169,-48.60829,Meia Praia,Itapema
752852719980331559,-27.12246,-48.60591,Meia Praia,Itapema
47387605,-27.11904,-48.60857,Meia Praia,Itapema
770864364440292341,-27.11957,-48.60772,Meia Praia,Itapema
36452039,-27.12071,-48.60684,Meia Praia,Itapema
48027172,-27.12201,-48.60686,Meia Praia,Itapema
47173935,-27.122,-48.60546,Meia Praia,Itapema
739015384619300207,-27.12201,-48.60579,Meia Praia,Itapema
30565467,-27.1207,-48.60528,Meia Praia,Itapema
47290329,-27.12141,-48.61482,Morretes,Itapema
44698040,-27.1192,-48.61468,Morretes,Itapema
752994213751607067,-27.12219,-48.6123,Morretes,Itapema
39789650,-27.12264,-48.60869,Meia Praia,Itapema
608072083416134345,-27.1193,-48.60883,Meia Praia,Itapema
53722513,-27.12062,-48.60658,Meia Praia,Itapema
38514587,-27.12212,-48.60811,Meia Praia,Itapema
43453438,-27.11911,-48.60936,Morretes,Itapema
37118794,-27.12283,-48.60486,Meia Praia,Itapema
47096976,-27.1202,-48.61013,Morretes,Itapema
754382154247731948,-27.12218,-48.60753,Meia Praia,Itapema
37804764,-27.11995,-48.6077,Meia Praia,Itapema
53599319,-27.12069,-48.60608,Meia Praia,Itapema
42307031,-27.11528,-48.60896,Morretes,Itapema
19952227,-27.11972,-48.60789,Meia Praia,Itapema
53796581,-27.11872,-48.60827,Meia Praia,Itapema
10969271,-27.12212,-48.60493,Meia Praia,Itapema
678132363441906229,-27.122833,-48.60565219999999,Meia Praia,Itapema
53124941,-27.12131,-48.60626,Meia Praia,Itapema
16527828,-27.12126,-48.60656,Meia Praia,Itapema
22448710,-27.11695,-48.60778,Meia Praia,Itapema
559894916966869313,-27.12191,-48.61285,Morretes,Itapema
52206073,-27.12183,-48.60683,Meia Praia,Itapema
15639459,-27.12147,-48.60483,Meia Praia,Itapema
555873744201878598,-27.12256,-48.61398,Morretes,Itapema
47442612,-27.11868,-48.60867,Meia Praia,Itapema
52350730,-27.12181,-48.60634,Meia Praia,Itapema
53600687,-27.12067,-48.60596,Meia Praia,Itapema
54247300,-27.12282,-48.60554,Meia Praia,Itapema
52417933,-27.1209,-48.60822,Meia Praia,Itapema
23443863,-27.12169,-48.60795,Meia Praia,Itapema
548260055990413186,-27.12004,-48.60858,Meia Praia,Itapema
40728859,-27.12075,-48.60817,Meia Praia,Itapema
53402180,-27.12243,-48.60781,Meia Praia,Itapema
16716659,-27.12268,-48.60703,Meia Praia,Itapema
40228868,-27.12192,-48.60856,Meia Praia,Itapema
53631205,-27.12208,-48.608585,Meia Praia,Itapema
54074024,-27.12183,-48.60558,Meia Praia,Itapema
767121137966424679,-27.12310250103259,-48.6123313754797,Morretes,Itapema
20286152,-27.12745,-48.60629,Meia Praia,Itapema
36908385,-27.12359,-48.6063,Meia Praia,Itapema
52258145,-27.12811,-48.60745,Meia Praia,Itapema
770815676936926798,-27.12574202768808,-48.60573783121338,Meia Praia,Itapema
756694136313805463,-27.1229953,-48.6073742,Meia Praia,Itapema
23078040,-27.12485,-48.60471,Meia Praia,Itapema
42735835,-27.12386,-48.60626,Meia Praia,Itapema
748932197474274370,-27.13032,-48.60497,Meia Praia,Itapema
738864581270788250,-27.12461,-48.60753,Meia Praia,Itapema
31069380,-27.12689,-48.60708,Meia Praia,Itapema
51990592,-27.123768,-48.605423,Meia Praia,Itapema
52474050,-27.12652,-48.60601,Meia Praia,Itapema
45803876,-27.12397,-48.60881,Meia Praia,Itapema
47441628,-27.12771,-48.60588,Meia Praia,Itapema
40449599,-27.12394,-48.6073,Meia Praia,Itapema
53591732,-27.12405,-48.60602,Meia Praia,Itapema
16309188,-27.12316,-48.6058,Meia Praia,Itapema
22374889,-27.13146,-48.60699,Meia Praia,Itapema
16017693,-27.12461,-48.60795,Meia Praia,Itapema
759586614872722965,-27.128166925375844,-48.60537305474281,Meia Praia,Itapema
16145633,-27.13042,-48.6087,Meia Praia,Itapema
744990667871267205,-27.1316,-48.60493,Meia Praia,Itapema
46334353,-27.12334,-48.60531,Meia Praia,Itapema
748931423156857848,-27.13076,-48.60512,Meia Praia,Itapema
690082923718735718,-27.1231021,-48.6123362,Morretes,Itapema
734843676958831992,-27.123541456765743,-48.6043343693018,Meia Praia,Itapema
769389251553220948,-27.12424,-48.60533,Meia Praia,Itapema
39197724,-27.12348,-48.60614,Meia Praia,Itapema
38730549,-27.1284,-48.60786,Meia Praia,Itapema
41291609,-27.12297,-48.61018,Morretes,Itapema
768760624110619199,-27.1260579,-48.60669,Meia Praia,Itapema
27891417,-27.12368,-48.60495,Meia Praia,Itapema
51403736,-27.12566,-48.60746,Meia Praia,Itapema
746339616465079765,-27.12777,-48.60574,Meia Praia,Itapema
764595430991746598,-27.12336,-48.60567,Meia Praia,Itapema
38470752,-27.12371,-48.60776,Meia Praia,Itapema
755203594181306367,-27.123849002177558,-48.60645461216431,Meia Praia,Itapema
52426754,-27.12289,-48.60754,Meia Praia,Itapema
760744906334086646,-27.12514,-48.60623,Meia Praia,Itapema
761435242184281814,-27.126,-48.60695,Meia Praia,Itapema
39837626,-27.12549,-48.60609,Meia Praia,Itapema
38638326,-27.13142,-48.60489,Meia Praia,Itapema
40585153,-27.12598,-48.60788,Meia Praia,Itapema
678163579509447368,-27.1287,-48.61328,Morretes,Itapema
41686810,-27.12706,-48.60672,Meia Praia,Itapema
40112253,-27.12511,-48.60729,Meia Praia,Itapema
33653647,-27.12872,-48.60571,Meia Praia,Itapema
650592591360054871,-27.12749,-48.60572,Meia Praia,Itapema
719616415420652079,-27.12812,-48.60604,Meia Praia,Itapema
22400948,-27.12684,-48.61322,Morretes,Itapema
50243281,-27.12536,-48.60665,Meia Praia,Itapema
53750030,-27.12608,-48.606964,Meia Praia,Itapema
53885992,-27.13139,-48.60538,Meia Praia,Itapema
53355882,-27.12901,-48.60659,Meia Praia,Itapema
594857002569221203,-27.124537,-48.606159,Meia Praia,Itapema
53257909,-27.12911,-48.6053,Meia Praia,Itapema
53133078,-27.126171,-48.607101,Meia Praia,Itapema
52965209,-27.12915,-48.606754,Meia Praia,Itapema
53706823,-27.12515,-48.60686,Meia Praia,Itapema
51958812,-27.12541,-48.60436,Meia Praia,Itapema
34540951,-27.1258,-48.60464,Meia Praia,Itapema
549043584001550140,-27.12363,-48.60815,Meia Praia,Itapema
30354217,-27.12338,-48.6057,Meia Praia,Itapema
765352987934363967,-27.12652,-48.60696,Meia Praia,Itapema
20863370,-27.12326,-48.60481,Meia Praia,Itapema
52929834,-27.12461,-48.60599,Meia Praia,Itapema
39871680,-27.12488,-48.60818,Meia Praia,Itapema
38616586,-27.12528,-48.60651,Meia Praia,Itapema
53325047,-27.12525,-48.60467,Meia Praia,Itapema
21108789,-27.12303,-48.60505,Meia Praia,Itapema
560128678283668498,-27.1284,-48.60554,Meia Praia,Itapema
21621339,-27.12302,-48.60685,Meia Praia,Itapema
36235028,-27.12347,-48.60733,Meia Praia,Itapema
770849753679081492,-27.12662519735168,-48.60659185026244,Meia Praia,Itapema
769616108652112172,-27.12369,-48.60492,Meia Praia,Itapema
734169053874890548,-27.12289,-48.60701,Meia Praia,Itapema
45480718,-27.12861,-48.6052,Meia Praia,Itapema
46924699,-27.12422,-48.60663,Meia Praia,Itapema
771107086495739413,-27.12339,-48.60593,Meia Praia,Itapema
35912580,-27.12541,-48.60554,Meia Praia,Itapema
48169521,-27.12516,-48.60584,Meia Praia,Itapema
40964938,-27.12544,-48.606,Meia Praia,Itapema
694323946805319275,-27.12454,-48.60798,Meia Praia,Itapema
30334519,-27.12886,-48.60838,Meia Praia,Itapema
42445638,-27.12877,-48.60517,Meia Praia,Itapema
51507847,-27.12661,-48.60526,Meia Praia,Itapema
53102384,-27.12292,-48.60823,Meia Praia,Itapema
754375397775403281,-27.1245,-48.60824,Meia Praia,Itapema
39896394,-27.12375,-48.60549,Meia Praia,Itapema
46220279,-27.12301,-48.60604,Meia Praia,Itapema
40671123,-27.12475,-48.60676,Meia Praia,Itapema
52469454,-27.12354,-48.60522,Meia Praia,Itapema
39945171,-27.12627,-48.60619,Meia Praia,Itapema
753462768477570402,-27.122965236536565,-48.60601142048836,Meia Praia,Itapema
39879303,-27.13142,-48.60489,Meia Praia,Itapema
52387636,-27.12327,-48.61154,Morretes,Itapema
54237040,-27.125023,-48.605911,Meia Praia,Itapema
716715748336955096,-27.12592,-48.60691,Meia Praia,Itapema
726145935631635289,-27.12509,-48.6058,Meia Praia,Itapema
705798511778920842,-27.125613442583717,-48.60548405449218,Meia Praia,Itapema
753432726035802138,-27.12658,-48.60638,Meia Praia,Itapema
552771331403575384,-27.13017,-48.60823,Meia Praia,Itapema
28465517,-27.13204,-48.60481,Meia Praia,Itapema
41132407,-27.12793,-48.60719,Meia Praia,Itapema
46678933,-27.12909,-48.60578,Meia Praia,Itapema
53043874,-27.123512,-48.607018,Meia Praia,Itapema
563536617774957115,-27.12532,-48.60635,Meia Praia,Itapema
40895367,-27.12298,-48.61461,Morretes,Itapema
569727477825054356,-27.1266,-48.60534,Meia Praia,Itapema
689192830515022754,-27.12614709295078,-48.60698606818914,Meia Praia,Itapema
762192750283483456,-27.1246,-48.60782,Meia Praia,Itapema
45711835,-27.12358,-48.60691,Meia Praia,Itapema
40342798,-27.12568,-48.60843,Meia Praia,Itapema
52582512,-27.12532,-48.60696,Meia Praia,Itapema
31430342,-27.12894,-48.60689,Meia Praia,Itapema
41705158,-27.12333,-48.61354,Morretes,Itapema
34477306,-27.12365,-48.61039,Morretes,Itapema
53603293,-27.1319,-48.60748,Meia Praia,Itapema
745632820094188215,-27.12671,-48.60515,Meia Praia,Itapema
39202645,-27.12423,-48.60707,Meia Praia,Itapema
601592861131264636,-27.127855,-48.605808,Meia Praia,Itapema
54111270,-27.12733,-48.60666,Meia Praia,Itapema
26996424,-27.12578,-48.60891,Meia Praia,Itapema
16177778,-27.12398,-48.6075,Meia Praia,Itapema
46004371,-27.12602,-48.60567,Meia Praia,Itapema
47505362,-27.1254,-48.6053,Meia Praia,Itapema
614614310649261133,-27.12728,-48.60799,Meia Praia,Itapema
766818176158740655,-27.127105510954056,-48.60763200370484,Meia Praia,Itapema
763760555124711556,-27.12477,-48.60788,Meia Praia,Itapema
765220485646135765,-27.1291522,-48.6060723,Meia Praia,Itapema
746890997734532839,-27.12492,-48.60649,Meia Praia,Itapema
39105862,-27.12979,-48.6083,Meia Praia,Itapema
21601396,-27.1279,-48.60477,Meia Praia,Itapema
715191951548230280,-27.12359498726333,-48.60624868836059,Meia Praia,Itapema
31717485,-27.12976,-48.60752,Meia Praia,Itapema
53499612,-27.12606,-48.60568,Meia Praia,Itapema
53492577,-27.12664,-48.60426,Meia Praia,Itapema
53109238,-27.12762,-48.61443,Morretes,Itapema
48129047,-27.1307,-48.60942,Meia Praia,Itapema
755606045332852687,-27.122945,-48.607125,Meia Praia,Itapema
41856056,-27.12338,-48.61333,Morretes,Itapema
753076868199108828,-27.12463,-48.60628,Meia Praia,Itapema
47133695,-27.12836,-48.60866,Meia Praia,Itapema
553405333961155501,-27.12679,-48.60549,Meia Praia,Itapema
759487100003663236,-27.12327,-48.60662,Meia Praia,Itapema
38432798,-27.1249,-48.60621,Meia Praia,Itapema
31607417,-27.12619,-48.60583,Meia Praia,Itapema
38452816,-27.13101,-48.60837,Meia Praia,Itapema
52370303,-27.12473,-48.60617,Meia Praia,Itapema
53195241,-27.12357,-48.60636,Meia Praia,Itapema
536767025073932298,-27.13196,-48.61219,Jardim Praiamar,Itapema
709463566641870986,-27.12823,-48.60666,Meia Praia,Itapema
755813238148585928,-27.1273867,-48.6061808,Meia Praia,Itapema
46566783,-27.12387,-48.60545,Meia Praia,Itapema
46866680,-27.12681,-48.60584,Meia Praia,Itapema
53115314,-27.12759,-48.60501,Meia Praia,Itapema
762338546343135858,-27.127501802445,-48.60559668391943,Meia Praia,Itapema
53764148,-27.127432,-48.60445,Meia Praia,Itapema
13145799,-27.12972,-48.60748,Meia Praia,Itapema
700581475456680268,-27.12554403024044,-48.60510047525168,Meia Praia,Itapema
756997201912524343,-27.12381,-48.60653,Meia Praia,Itapema
22916493,-27.13145,-48.60435,Meia Praia,Itapema
748340562791914142,-27.12501,-48.60438,Meia Praia,Itapema
40148852,-27.12326,-48.60605,Meia Praia,Itapema
721143022842232721,-27.12292,-48.6084,Meia Praia,Itapema
46624568,-27.13196,-48.60585,Meia Praia,Itapema
39215658,-27.12555,-48.60656,Meia Praia,Itapema
41677540,-27.13012,-48.60628,Meia Praia,Itapema
21091876,-27.12366,-48.60626,Meia Praia,Itapema
632699540868921708,-27.13154,-48.60542,Meia Praia,Itapema
52874992,-27.12754,-48.60502,Meia Praia,Itapema
41317188,-27.12767,-48.60484,Meia Praia,Itapema
